Date	South	North	South.7	North.7	County	Cases	Deaths	Cases.New	Deaths.New
2020-03-09	NA	29	NA	NA	Suffolk	10	0	1	0
2020-03-09	NA	29	NA	NA	Middlesex	15	0	5	0
2020-03-09	NA	29	NA	NA	Norfolk	10	0	3	0
2020-03-10	38	15	NA	21	Norfolk	22	0	12	0
2020-03-10	38	15	NA	21	Middlesex	41	0	26	0
2020-03-10	38	15	NA	21	Suffolk	20	0	10	0
2020-03-11	31	65	34	31	Middlesex	41	0	0	0
2020-03-11	31	65	34	31	Suffolk	20	0	0	0
2020-03-11	31	65	34	31	Norfolk	22	0	0	0
2020-03-12	25	36	31	32	Suffolk	22	0	2	0
2020-03-12	25	36	31	32	Norfolk	24	0	2	0
2020-03-12	25	36	31	32	Middlesex	49	0	8	0
2020-03-13	NA	NA	31	32	Norfolk	24	0	0	0
2020-03-13	NA	NA	31	32	Suffolk	26	0	4	0
2020-03-13	NA	NA	31	32	Middlesex	60	0	11	0
2020-03-14	16	27	26	31	Suffolk	27	0	1	0
2020-03-14	16	27	26	31	Norfolk	28	0	4	0
2020-03-14	16	27	26	31	Middlesex	65	0	5	0
2020-03-15	39	53	28	34	Suffolk	31	0	4	0
2020-03-15	39	53	28	34	Middlesex	75	0	10	0
2020-03-15	39	53	28	34	Norfolk	31	0	3	0
2020-03-16	33	23	29	32	Suffolk	42	0	11	0
2020-03-16	33	23	29	32	Middlesex	83	0	8	0
2020-03-16	33	23	29	32	Norfolk	36	0	5	0
2020-03-17	106	78	35	43	Middlesex	89	0	6	0
2020-03-17	106	78	35	43	Norfolk	43	0	7	0
2020-03-17	106	78	35	43	Suffolk	42	0	0	0
2020-03-18	65	45	39	40	Suffolk	51	0	9	0
2020-03-18	65	45	39	40	Middlesex	100	0	11	0
2020-03-18	65	45	39	40	Norfolk	45	0	2	0
2020-03-19	19	49	37	42	Norfolk	52	0	7	0
2020-03-19	19	49	37	42	Middlesex	119	0	19	0
2020-03-19	19	49	37	42	Suffolk	72	0	21	0
2020-03-20	NA	NA	37	42	Suffolk	87	1	15	1
2020-03-20	NA	NA	37	42	Norfolk	64	0	12	0
2020-03-20	NA	NA	37	42	Middlesex	144	0	25	0
2020-03-21	NA	NA	44	46	Suffolk	108	1	21	0
2020-03-21	NA	NA	44	46	Middlesex	177	1	33	1
2020-03-21	NA	NA	44	46	Norfolk	69	0	5	0
2020-03-22	NA	NA	45	45	Middlesex	199	1	22	0
2020-03-22	NA	NA	45	45	Norfolk	75	0	6	0
2020-03-22	NA	NA	45	45	Suffolk	126	2	18	1
2020-03-23	146	380	66	90	Norfolk	82	1	7	1
2020-03-23	146	380	66	90	Suffolk	154	3	28	1
2020-03-23	146	380	66	90	Middlesex	232	1	33	0
2020-03-24	NA	321	56	129	Norfolk	129	1	47	0
2020-03-24	NA	321	56	129	Middlesex	304	2	72	1
2020-03-24	NA	321	56	129	Suffolk	234	3	80	0
2020-03-25	30	228	43	192	Norfolk	222	2	93	1
2020-03-25	30	228	43	192	Middlesex	446	2	142	0
2020-03-25	30	228	43	192	Suffolk	342	3	108	0
2020-03-26	370	39	117	182	Suffolk	448	4	106	1
2020-03-26	370	39	117	182	Middlesex	538	5	92	3
2020-03-26	370	39	117	182	Norfolk	292	3	70	1
2020-03-27	34	299	86	201	Suffolk	631	4	183	0
2020-03-27	34	299	86	201	Norfolk	393	7	101	4
2020-03-27	34	299	86	201	Middlesex	685	6	147	1
2020-03-28	NA	NA	86	201	Suffolk	843	5	212	1
2020-03-28	NA	NA	86	201	Middlesex	842	6	157	0
2020-03-28	NA	NA	86	201	Norfolk	490	9	97	2
2020-03-29	NA	NA	86	201	Middlesex	981	7	139	1
2020-03-29	NA	NA	86	201	Norfolk	548	10	58	1
2020-03-29	NA	NA	86	201	Suffolk	940	5	97	0
2020-03-30	46	219	64	180	Middlesex	1141	9	160	2
2020-03-30	46	219	64	180	Suffolk	1115	7	175	2
2020-03-30	46	219	64	180	Norfolk	628	11	80	1
2020-03-31	NA	NA	64	155	Middlesex	1340	18	199	9
2020-03-31	NA	NA	64	155	Norfolk	738	13	110	2
2020-03-31	NA	NA	64	155	Suffolk	1373	8	258	1
2020-04-01	143	475	95	187	Norfolk	829	16	91	3
2020-04-01	143	475	95	187	Middlesex	1582	21	242	3
2020-04-01	143	475	95	187	Suffolk	1624	15	251	7
2020-04-02	NA	NA	61	315	Middlesex	1870	29	288	8
2020-04-02	NA	NA	61	315	Norfolk	938	22	109	6
2020-04-02	NA	NA	61	315	Suffolk	1896	21	272	6
2020-04-03	233	438	116	357	Middlesex	2202	39	332	10
2020-04-03	233	438	116	357	Norfolk	1045	25	107	3
2020-04-03	233	438	116	357	Suffolk	2183	23	287	2
2020-04-04	NA	NA	116	357	Middlesex	2468	39	266	0
2020-04-04	NA	NA	116	357	Suffolk	2429	28	246	5
2020-04-04	NA	NA	116	357	Norfolk	1199	26	154	1
2020-04-05	NA	NA	116	357	Middlesex	2632	42	164	3
2020-04-05	NA	NA	116	357	Suffolk	2658	29	229	1
2020-04-05	NA	NA	116	357	Norfolk	1271	27	72	1
2020-04-06	NA	NA	182	456	Middlesex	2950	48	318	6
2020-04-06	NA	NA	182	456	Norfolk	1382	30	111	3
